sql,num_tables,num_joins,num_filters,num_subqueries,subquery_depth,num_aggregates,has_groupby,has_orderby,has_limit,select_star,window_functions,udf_usage,s3_scan,cartesian_join,query_length,estimated_table_size_max,estimated_join_output,estimated_output_rows,estimated_sort_cost,select_star_columns_estimate,label
"SELECT t1.ts, MAX(t1.user_id) FROM clickstream t0 RIGHT JOIN huge_events t1 ON t0.user_id = t1.user_id LEFT JOIN clickstream t2 ON t0.user_id = t2.user_id INNER JOIN huge_events t3 ON t0.user_id = t3.user_id WHERE t0.event_type IS NOT NULL GROUP BY t3.ts LIMIT 50 ",2,3,1,0,1,1,1,0,1,0,0,0,0,0,263,50000000,12500,625,5804.820237218405,0,2
"SELECT t0.year, t0.is_holiday, t0.date, t0.month FROM dim_date t0 WHERE t0.year IS NOT NULL ORDER BY t0.date DESC LIMIT 10 ",1,0,1,0,0,0,0,1,1,0,0,0,0,0,122,3650,365,365,3106.7897186250934,0,0
"SELECT t0.value, t0.ts FROM small_table t0 WHERE t0.value IS NOT NULL AND t0.id = 114 LIMIT 1000 ",1,0,1,0,0,0,0,0,1,0,0,0,0,0,96,100,10,10,33.219280948873624,0,0
"SELECT t0.value, t1.ts, MAX(t0.ts) FROM small_table t0 INNER JOIN small_table t1 ON t0.id = t1.id WHERE t0.id = 725 AND t1.value IS NOT NULL GROUP BY t1.id ORDER BY t0.ts DESC LIMIT 10 ",1,1,1,0,1,1,1,1,1,0,0,0,0,0,184,100,10,1,0.0,0,1
"SELECT t0.value, t0.ts, AVG(t0.id) FROM small_table t0 LIMIT 100 ",1,0,0,0,1,1,0,0,1,0,0,0,0,0,64,100,100,100,664.3856189774724,0,0
"SELECT t0.year, t0.month, t0.is_holiday FROM dim_date t0 ORDER BY t0.is_holiday DESC LIMIT 10 ",1,0,0,0,0,0,0,1,1,0,0,0,0,0,93,3650,3650,3650,43192.93473258981,0,0
"SELECT t0.value, t0.ts, t0.id, MAX(t0.id) FROM small_table t0 WHERE t0.value IS NOT NULL GROUP BY t0.id ORDER BY t0.value DESC ",1,0,1,0,1,1,1,1,0,0,0,0,0,0,126,100,10,1,0.0,0,1
SELECT t1.payload FROM products t0 INNER JOIN huge_events t1 ON t0.product_id = t1.event_id LEFT JOIN clickstream t2 ON t0.product_id = t2.event_id WHERE t2.ts > '2021-01-01' AND t2.event_type IS NOT NULL ORDER BY t1.payload DESC LIMIT 10 ,3,2,1,0,0,0,0,1,1,0,0,0,0,0,238,50000000,250000,250000,4482892.142331043,0,1
SELECT t0.value FROM small_table t0 WHERE t0.value IS NOT NULL AND t0.ts > '2021-01-01' ,1,0,1,0,0,0,0,0,0,0,0,0,0,0,87,100,10,10,33.219280948873624,0,0
"SELECT t0.id, t0.value, t0.ts, MIN(t0.id) FROM small_table t0 GROUP BY t0.id ORDER BY t0.id DESC LIMIT 1000 ",1,0,0,0,1,1,1,1,1,0,0,0,0,0,107,100,100,5,11.60964047443681,0,0
"SELECT t0.ts, t0.id FROM small_table t0 WHERE t0.ts > '2021-01-01' AND t0.value IS NOT NULL ORDER BY t0.id DESC ",1,0,1,0,0,0,0,1,0,0,0,0,0,0,111,100,10,10,33.219280948873624,0,0
"SELECT t1.ts, t0.value, t0.id, MAX(t1.value) FROM small_table t0 RIGHT JOIN small_table t1 ON t0.id = t1.id WHERE t0.id = 872 AND t0.value IS NOT NULL GROUP BY t0.id LIMIT 50 ",1,1,1,0,1,1,1,0,1,0,0,0,0,0,174,100,10,1,0.0,0,1
"SELECT t0.id, t0.ts FROM small_table t0 ORDER BY t0.value DESC LIMIT 1000 ",1,0,0,0,0,0,0,1,1,0,0,0,0,0,73,100,100,100,664.3856189774724,0,0
"SELECT t0.ts, t0.value FROM small_table t0 LIMIT 50 ",1,0,0,0,0,0,0,0,1,0,0,0,0,0,51,100,100,100,664.3856189774724,0,0
"SELECT t0.id, SUM(t1.value) FROM small_table t0 INNER JOIN small_table t1 ON t0.id = t1.id WHERE t0.id = 549 AND t1.ts BETWEEN '2020-01-01' AND '2022-12-31' AND t1.ts > '2021-01-01' GROUP BY t0.ts ",1,1,3,0,1,1,1,0,0,0,0,0,0,0,196,100,10,1,0.0,0,1
"SELECT t4.ts FROM huge_events t0 RIGHT JOIN huge_events t1 ON t0.user_id = t1.user_id INNER JOIN clickstream t2 ON t0.user_id = t2.user_id RIGHT JOIN huge_events t3 ON t0.user_id = t3.user_id LEFT JOIN clickstream t4 ON t0.user_id = t4.user_id WHERE t0.payload IS NOT NULL AND t0.ts > '2021-01-01' AND t1.event_id IN (77,33) AND t1.event_id = 375 AND t2.event_id = 502 AND t3.payload IS NOT NULL AND t4.event_type IS NOT NULL AND t4.event_id = 701 LIMIT 50 ",2,4,7,0,1,0,0,0,1,0,0,0,0,0,456,50000000,625,625,5804.820237218405,0,1
"SELECT t0.id, t0.val FROM small_lookup t0 WHERE t0.val IS NOT NULL ",1,0,1,0,0,0,0,0,0,0,0,0,0,0,66,1000,100,100,664.3856189774724,0,0
"SELECT t1.ts, t0.value, t0.ts, t1.id FROM small_table t0 LEFT JOIN small_table t1 ON t0.id = t1.id ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,98,100,100,100,664.3856189774724,0,0
"SELECT t0.ts, t0.value, t0.id FROM small_table t0 ORDER BY t0.id DESC ",1,0,0,0,0,0,0,1,0,0,0,0,0,0,69,100,100,100,664.3856189774724,0,0
"SELECT t0.ts, t1.ts FROM clickstream t0 RIGHT JOIN huge_events t1 ON t0.user_id = t1.user_id WHERE t1.user_id = 104 LIMIT 1000 ",2,1,1,0,0,0,0,0,1,0,0,0,0,0,126,50000000,5000000,5000000,111267483.32105768,0,2
"SELECT t2.event_id, MIN(t0.amount) FROM big_sales_table t0 LEFT JOIN big_sales_table t1 ON t0.user_id = t1.user_id INNER JOIN clickstream t2 ON t0.user_id = t2.user_id GROUP BY t1.user_id LIMIT 50 ",2,2,0,0,1,1,1,0,1,0,0,0,0,0,196,20000000,1000000,50000,780482.0237218406,0,2
"SELECT t0.id, t0.val, MIN(t0.id) FROM small_lookup t0 GROUP BY t0.val HAVING COUNT(1) > 10 ",1,0,0,0,1,2,1,0,0,0,0,0,0,0,90,1000,1000,50,282.1928094887362,0,1
"SELECT t0.ts, t0.id, t0.value FROM small_table t0 LIMIT 100 ",1,0,0,0,0,0,0,0,1,0,0,0,0,0,59,100,100,100,664.3856189774724,0,0
"SELECT t0.value, COUNT(t0.id) FROM small_table t0 WHERE t0.id = 55 AND t0.value IS NOT NULL GROUP BY t0.ts ORDER BY t0.value DESC LIMIT 10 ",1,0,1,0,1,1,1,1,1,0,0,0,0,0,138,100,10,1,0.0,0,0
"SELECT t1.val, MIN(t1.id) FROM small_table t0 RIGHT JOIN small_lookup t1 ON t0.id = t1.id GROUP BY t0.value ORDER BY t0.value DESC LIMIT 100 ",2,1,0,0,1,1,1,1,1,0,0,0,0,0,140,1000,1000,50,282.1928094887362,0,1
"SELECT t0.value, t0.id, t0.ts, COUNT(t0.value) FROM small_table t0 LIMIT 50 ",1,0,0,0,1,1,0,0,1,0,0,0,0,0,75,100,100,100,664.3856189774724,0,0
"SELECT t0.ts FROM small_table t0 LEFT JOIN small_table t1 ON t0.id = t1.id WHERE t0.id IN (36,58) AND t0.ts > '2021-01-01' ",1,1,1,0,1,0,0,0,0,0,0,0,0,0,122,100,10,10,33.219280948873624,0,0
"SELECT t0.user_id FROM orders t0 LEFT JOIN user_master t1 ON t0.user_id = t1.user_id LEFT JOIN clickstream t2 ON t0.user_id = t2.user_id WHERE t0.order_id IN (12,96,50) AND t0.price > 425 AND t2.ts BETWEEN '2020-01-01' AND '2022-12-31' LIMIT 1000 ",3,2,3,0,1,0,0,0,1,0,0,0,0,0,246,20000000,100000,100000,1660964.0474436812,0,1
"SELECT t0.user_id, t0.ts FROM huge_events t0 WHERE t0.payload IS NOT NULL AND t0.event_id = 962 LIMIT 50 ",1,0,1,0,0,0,0,0,1,0,0,0,0,0,104,50000000,5000000,5000000,111267483.32105768,0,1
"SELECT t0.name, t0.created_at FROM user_master t0 WHERE t0.user_id IN (91,37) ORDER BY t0.user_id DESC ",1,0,1,0,1,0,0,1,0,0,0,0,0,0,102,1000000,100000,100000,1660964.0474436812,0,0
"SELECT t1.id, t1.ts, t0.ts, t0.value, SUM(t0.id) FROM small_table t0 INNER JOIN small_table t1 ON t0.id = t1.id WHERE t0.id = 660 AND t0.ts BETWEEN '2020-01-01' AND '2022-12-31' GROUP BY t1.ts ORDER BY t0.ts DESC LIMIT 50 ",1,1,2,0,1,1,1,1,1,0,0,0,0,0,221,100,10,1,0.0,0,1
"SELECT t0.value, MIN(t0.ts) FROM small_table t0 WHERE t0.ts > '2021-01-01' ",1,0,1,0,1,1,0,0,0,0,0,0,0,0,74,100,10,10,33.219280948873624,0,0
"SELECT t0.id, t0.value, t0.ts FROM small_table t0 WHERE t0.value IS NOT NULL AND t0.ts > '2021-01-01' LIMIT 50 ",1,0,1,0,0,0,0,0,1,0,0,0,0,0,110,100,10,10,33.219280948873624,0,0
"SELECT t1.ts, t0.value, t1.id, t0.ts, SUM(t0.ts) FROM small_table t0 RIGHT JOIN small_table t1 ON t0.id = t1.id WHERE t0.ts > '2021-01-01' AND t0.ts > '2021-01-01' AND t1.ts > '2021-01-01' AND t1.value IS NOT NULL GROUP BY t0.ts HAVING COUNT(1) > 10 ORDER BY t0.value DESC LIMIT 100 ",1,1,3,0,1,2,1,1,1,0,0,0,0,0,282,100,10,1,0.0,0,1
SELECT t0.region FROM user_master t0 LEFT JOIN clickstream t1 ON t0.user_id = t1.user_id WHERE t0.created_at > '2021-01-01' AND t0.region IS NOT NULL AND t1.event_id = 905 AND t1.ts BETWEEN '2020-01-01' AND '2022-12-31' ,2,1,4,0,0,0,0,0,0,0,0,0,0,0,219,20000000,2000000,2000000,41863137.138648346,0,2
"SELECT t0.id, t0.ts, t0.value FROM small_table t0 WHERE t0.id = 178 AND t0.ts BETWEEN '2020-01-01' AND '2022-12-31' ",1,0,2,0,0,0,0,0,0,0,0,0,0,0,115,100,10,10,33.219280948873624,0,0
"SELECT t0.id, AVG(t0.id) FROM small_table t0 GROUP BY t0.ts HAVING COUNT(1) > 10 LIMIT 10 ",1,0,0,0,1,2,1,0,1,0,0,0,0,0,89,100,100,5,11.60964047443681,0,0
"SELECT t0.value, t0.id, t0.ts, SUM(t0.value) FROM small_table t0 ",1,0,0,0,1,1,0,0,0,0,0,0,0,0,64,100,100,100,664.3856189774724,0,0
"SELECT t0.value, t0.id FROM small_table t0 WHERE t0.value IS NOT NULL AND t0.ts > '2021-01-01' ORDER BY t0.ts DESC LIMIT 1000 ",1,0,1,0,0,0,0,1,1,0,0,0,0,0,125,100,10,10,33.219280948873624,0,0
SELECT t0.id FROM small_table t0 WHERE t0.ts BETWEEN '2020-01-01' AND '2022-12-31' AND t0.ts > '2021-01-01' ,1,0,2,0,0,0,0,0,0,0,0,0,0,0,107,100,10,10,33.219280948873624,0,0
"SELECT t0.value, MAX(t0.id) FROM small_table t0 WHERE t0.ts > '2021-01-01' ORDER BY t0.value DESC ",1,0,1,0,1,1,0,1,0,0,0,0,0,0,97,100,10,10,33.219280948873624,0,0
"SELECT t1.id, t2.event_id, t0.payload, MAX(t1.id) FROM huge_events t0 INNER JOIN big_sales_table t1 ON t0.user_id = t1.user_id INNER JOIN huge_events t2 ON t0.user_id = t2.user_id RIGHT JOIN huge_events t3 ON t0.user_id = t3.user_id WHERE t0.user_id IN (32,87) AND t0.payload IS NOT NULL GROUP BY t1.transaction_date ORDER BY t3.ts DESC ",2,3,1,0,1,1,1,1,0,0,0,0,0,0,336,50000000,12500,625,5804.820237218405,0,2
"SELECT t2.user_id, t2.id, MAX(t2.amount) FROM orders t0 RIGHT JOIN products t1 ON t0.order_id = t1.product_id LEFT JOIN big_sales_table t2 ON t0.user_id = t2.user_id WHERE t0.order_id IN (36,50,4) GROUP BY t2.transaction_date ORDER BY t0.price DESC LIMIT 50 ",3,2,1,0,1,1,1,1,1,0,0,0,0,0,257,10000000,50000,2500,28219.28094887362,0,1
"SELECT * FROM (SELECT t1.payload, t0.order_id, t2.user_id, SUM(t3.ts) FROM orders t0 RIGHT JOIN huge_events t1 ON t0.user_id = t1.user_id LEFT JOIN huge_events t2 ON t0.user_id = t2.user_id LEFT JOIN huge_events t3 ON t0.user_id = t3.user_id WHERE t1.event_id = 978 AND t1.payload IS NOT NULL AND t2.user_id = 720 GROUP BY t0.order_id LIMIT 50 ) sub WHERE sub.order_id IS NOT NULL",2,3,2,1,2,1,1,0,1,1,0,0,0,0,380,50000000,12500,625,5804.820237218405,8,2
"SELECT t0.id, t0.value FROM small_table t0 ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,42,100,100,100,664.3856189774724,0,0
"SELECT t1.amount, t2.region, t0.created_at, t1.transaction_date FROM user_master t0 LEFT JOIN big_sales_table t1 ON t0.user_id = t1.user_id INNER JOIN user_master t2 ON t0.user_id = t2.user_id LIMIT 1000 ",2,2,0,0,0,0,0,0,1,0,0,0,0,0,203,10000000,500000,500000,9465784.284662087,0,1
"SELECT t0.id, t0.ts, t0.value, SUM(t0.value) FROM small_table t0 GROUP BY t0.ts HAVING COUNT(1) > 10 LIMIT 10 ",1,0,0,0,1,2,1,0,1,0,0,0,0,0,109,100,100,5,11.60964047443681,0,0
"SELECT t0.value, MIN(t0.id) FROM small_table t0 GROUP BY t0.value HAVING COUNT(1) > 10 ",1,0,0,0,1,2,1,0,0,0,0,0,0,0,86,100,100,5,11.60964047443681,0,1
"SELECT t1.id, t1.value, t0.id, AVG(t1.ts) FROM small_table t0 INNER JOIN small_table t1 ON t0.id = t1.id WHERE t1.ts BETWEEN '2020-01-01' AND '2022-12-31' AND t1.id IN (28,4) GROUP BY t0.value HAVING COUNT(1) > 10 LIMIT 100 ",1,1,2,0,1,2,1,0,1,0,0,0,0,0,223,100,10,1,0.0,0,1
"SELECT t0.value, t0.ts, t0.id, MAX(t0.id) FROM small_table t0 WHERE t0.ts > '2021-01-01' AND t0.ts > '2021-01-01' GROUP BY t0.id LIMIT 100 ",1,0,1,0,1,1,1,0,1,0,0,0,0,0,138,100,10,1,0.0,0,0
"SELECT t0.ts, t0.id FROM small_table t0 WHERE t0.value IS NOT NULL AND t0.value IS NOT NULL ORDER BY t0.ts DESC LIMIT 50 ",1,0,1,0,0,0,0,1,1,0,0,0,0,0,120,100,10,10,33.219280948873624,0,0
SELECT t3.user_id FROM clickstream t0 LEFT JOIN huge_events t1 ON t0.user_id = t1.user_id RIGHT JOIN huge_events t2 ON t0.user_id = t2.user_id LEFT JOIN huge_events t3 ON t0.user_id = t3.user_id WHERE t3.ts BETWEEN '2020-01-01' AND '2022-12-31' LIMIT 50 ,2,3,1,0,0,0,0,0,1,0,0,0,0,0,253,50000000,12500,12500,170120.50593046015,0,1
"SELECT t0.ts, SUM(t0.ts) FROM small_table t0 WHERE t0.ts BETWEEN '2020-01-01' AND '2022-12-31' AND t0.id = 284 GROUP BY t0.ts LIMIT 10 ",1,0,2,0,1,1,1,0,1,0,0,0,0,0,134,100,10,1,0.0,0,0
"SELECT t0.order_id, COUNT(t0.user_id) FROM orders t0 LIMIT 1000 ",1,0,0,0,1,1,0,0,1,0,0,0,0,0,63,7000000,7000000,7000000,159172464.43967247,0,1
"SELECT t0.ts, t0.id, t0.value FROM small_table t0 WHERE t0.id = 822 LIMIT 100 ",1,0,1,0,0,0,0,0,1,0,0,0,0,0,77,100,10,10,33.219280948873624,0,0
"SELECT t0.value, t0.ts, t0.id, AVG(t0.ts) FROM small_table t0 GROUP BY t0.value ORDER BY t0.ts DESC ",1,0,0,0,1,1,1,1,0,0,0,0,0,0,99,100,100,5,11.60964047443681,0,1
"SELECT t0.id, t0.value, t0.ts, AVG(t0.value) FROM small_table t0 WHERE t0.ts BETWEEN '2020-01-01' AND '2022-12-31' AND t0.ts > '2021-01-01' ORDER BY t0.ts DESC LIMIT 50 ",1,0,2,0,1,1,0,1,1,0,0,0,0,0,168,100,10,10,33.219280948873624,0,0
"SELECT t0.ts, t0.value FROM small_table t0 WHERE t0.id IN (93,18,22,68) LIMIT 100 ",1,0,1,0,1,0,0,0,1,0,0,0,0,0,81,100,10,10,33.219280948873624,0,0
"SELECT t0.ts, t0.value, t0.id FROM small_table t0 WHERE t0.id = 788 AND t0.id IN (17,11) ORDER BY t0.id DESC LIMIT 1000 ",1,0,1,0,1,0,0,1,1,0,0,0,0,0,119,100,10,10,33.219280948873624,0,0
"SELECT t0.id, t0.val, COUNT(t0.val) FROM small_lookup t0 WHERE t0.val IS NOT NULL GROUP BY t0.val ",1,0,1,0,1,1,1,0,0,0,0,0,0,0,97,1000,100,5,11.60964047443681,0,1
"SELECT t0.id, t0.val FROM small_lookup t0 LIMIT 100 ",1,0,0,0,0,0,0,0,1,0,0,0,0,0,51,1000,1000,1000,9965.784284662088,0,0
"SELECT t1.id, MIN(t0.value) FROM small_table t0 LEFT JOIN small_table t1 ON t0.id = t1.id WHERE t0.ts > '2021-01-01' AND t1.id IN (71,73) GROUP BY t1.ts LIMIT 10 ",1,1,1,0,1,1,1,0,1,0,0,0,0,0,161,100,10,1,0.0,0,1
"SELECT t0.id, t0.ts, t0.value, SUM(t0.id) FROM small_table t0 GROUP BY t0.value LIMIT 1000 ",1,0,0,0,1,1,1,0,1,0,0,0,0,0,90,100,100,5,11.60964047443681,0,0
"SELECT t0.id, t0.value, t0.ts, MAX(t0.ts) FROM small_table t0 WHERE t0.value IS NOT NULL AND t0.ts > '2021-01-01' GROUP BY t0.id ORDER BY t0.id DESC ",1,0,1,0,1,1,1,1,0,0,0,0,0,0,148,100,10,1,0.0,0,1
SELECT t0.ts FROM small_table t0 LEFT JOIN small_table t1 ON t0.id = t1.id WHERE t0.value IS NOT NULL AND t0.value IS NOT NULL LIMIT 1000 ,1,1,1,0,0,0,0,0,1,0,0,0,0,0,137,100,10,10,33.219280948873624,0,0
"SELECT t1.payload FROM huge_events t0 LEFT JOIN huge_events t1 ON t0.user_id = t1.user_id INNER JOIN huge_events t2 ON t0.user_id = t2.user_id WHERE t0.ts > '2021-01-01' AND t1.event_id = 634 AND t1.event_id IN (78,7) LIMIT 10 ",1,2,2,0,1,0,0,0,1,0,0,0,0,0,226,50000000,250000,250000,4482892.142331043,0,1
"SELECT t0.id, SUM(t0.value) FROM small_table t0 GROUP BY t0.ts LIMIT 50 ",1,0,0,0,1,1,1,0,1,0,0,0,0,0,71,100,100,5,11.60964047443681,0,0
"SELECT t0.id, t0.ts, t0.value, AVG(t0.value) FROM small_table t0 GROUP BY t0.id ORDER BY t0.value DESC LIMIT 1000 ",1,0,0,0,1,1,1,1,1,0,0,0,0,0,113,100,100,5,11.60964047443681,0,0
"SELECT t0.value, t0.id, t0.ts, AVG(t0.ts) FROM small_table t0 WHERE t0.ts BETWEEN '2020-01-01' AND '2022-12-31' AND t0.id = 421 GROUP BY t0.value HAVING COUNT(1) > 10 ORDER BY t0.value DESC LIMIT 100 ",1,0,2,0,1,2,1,1,1,0,0,0,0,0,199,100,10,1,0.0,0,0
SELECT t0.value FROM small_table t0 LIMIT 10 ,1,0,0,0,0,0,0,0,1,0,0,0,0,0,44,100,100,100,664.3856189774724,0,0
"SELECT t0.ts, AVG(t0.value) FROM small_table t0 WHERE t0.value IS NOT NULL AND t0.ts BETWEEN '2020-01-01' AND '2022-12-31' LIMIT 1000 ",1,0,2,0,1,1,0,0,1,0,0,0,0,0,133,100,10,10,33.219280948873624,0,0
"SELECT t0.value, t0.ts, t0.id, AVG(t0.ts) FROM small_table t0 WHERE t0.ts > '2021-01-01' AND t0.ts BETWEEN '2020-01-01' AND '2022-12-31' ",1,0,2,0,1,1,0,0,0,0,0,0,0,0,136,100,10,10,33.219280948873624,0,0
"SELECT t0.name, t0.region, t0.created_at, t0.user_id, AVG(t2.ts) FROM user_master t0 RIGHT JOIN big_sales_table t1 ON t0.user_id = t1.user_id INNER JOIN clickstream t2 ON t0.user_id = t2.user_id WHERE t1.id IN (81,93,13,53) AND t2.event_id IN (53,90,21) GROUP BY t0.region LIMIT 1000 ",3,2,1,0,1,1,1,0,1,0,0,0,0,0,283,20000000,100000,5000,61438.56189774724,0,2
SELECT t0.id FROM small_table t0 LIMIT 50 ,1,0,0,0,0,0,0,0,1,0,0,0,0,0,41,100,100,100,664.3856189774724,0,0
"SELECT t0.ts, t0.id, SUM(t0.ts) FROM small_table t0 GROUP BY t0.id ORDER BY t0.value DESC LIMIT 10 ",1,0,0,0,1,1,1,1,1,0,0,0,0,0,98,100,100,5,11.60964047443681,0,0
"SELECT t0.value, t1.value, t1.id, t0.ts FROM small_table t0 LEFT JOIN small_table t1 ON t0.id = t1.id WHERE t0.id IN (65,37) AND t0.ts > '2021-01-01' ORDER BY t0.ts DESC ",1,1,1,0,1,0,0,1,0,0,0,0,0,0,169,100,10,10,33.219280948873624,0,0
SELECT t0.value FROM small_table t0 WHERE t0.value IS NOT NULL ,1,0,1,0,0,0,0,0,0,0,0,0,0,0,62,100,10,10,33.219280948873624,0,0
"SELECT t0.month, t0.date, t0.year, t0.is_holiday FROM dim_date t0 WHERE t0.date > '2021-01-01' AND t0.month IS NOT NULL ORDER BY t0.date DESC LIMIT 1000 ",1,0,1,0,0,0,0,1,1,0,0,0,0,0,152,3650,365,365,3106.7897186250934,0,0
"SELECT t0.ts, t0.value, t0.id, MAX(t0.value) FROM small_table t0 GROUP BY t0.value HAVING COUNT(1) > 10 ORDER BY t0.value DESC ",1,0,0,0,1,2,1,1,0,0,0,0,0,0,126,100,100,5,11.60964047443681,0,1
"SELECT t1.transaction_date, t0.order_date FROM orders t0 LEFT JOIN big_sales_table t1 ON t0.user_id = t1.user_id WHERE t1.user_id = 930 AND t1.id = 308 ",2,1,1,0,0,0,0,0,0,0,0,0,0,0,151,10000000,1000000,1000000,19931568.569324173,0,1
"SELECT t0.val, t0.id, COUNT(t0.id) FROM small_lookup t0 WHERE t0.id = 318 GROUP BY t0.id ORDER BY t0.id DESC LIMIT 50 ",1,0,1,0,1,1,1,1,1,0,0,0,0,0,117,1000,100,5,11.60964047443681,0,0
"SELECT t0.id, t0.ts FROM small_table t0 WHERE t0.ts BETWEEN '2020-01-01' AND '2022-12-31' LIMIT 1000 ",1,0,1,0,0,0,0,0,1,0,0,0,0,0,100,100,10,10,33.219280948873624,0,0
"SELECT t0.value, t0.ts, SUM(t0.value) FROM small_table t0 WHERE t0.ts BETWEEN '2020-01-01' AND '2022-12-31' GROUP BY t0.id HAVING COUNT(1) > 10 ORDER BY t0.ts DESC LIMIT 10 ",1,0,1,0,1,2,1,1,1,0,0,0,0,0,172,100,10,1,0.0,0,0
"SELECT t1.ts, t0.name, t1.user_id FROM products t0 RIGHT JOIN clickstream t1 ON t0.product_id = t1.event_id WHERE t1.ts > '2021-01-01' AND t1.ts BETWEEN '2020-01-01' AND '2022-12-31' LIMIT 1000 ",2,1,2,0,0,0,0,0,1,0,0,0,0,0,193,20000000,2000000,2000000,41863137.138648346,0,2
"SELECT t0.id, t0.val, SUM(t0.id) FROM small_lookup t0 WHERE t0.id = 128 GROUP BY t0.val HAVING COUNT(1) > 10 ",1,0,1,0,1,2,1,0,0,0,0,0,0,0,108,1000,100,5,11.60964047443681,0,1
"SELECT t0.id, t0.ts, t0.value, MIN(t0.id) FROM small_table t0 GROUP BY t0.value ",1,0,0,0,1,1,1,0,0,0,0,0,0,0,79,100,100,5,11.60964047443681,0,1
"SELECT t0.id, t0.ts, t0.value FROM small_table t0 WHERE t0.id IN (17,36,84) AND t0.ts BETWEEN '2020-01-01' AND '2022-12-31' ORDER BY t0.value DESC LIMIT 50 ",1,0,2,0,1,0,0,1,1,0,0,0,0,0,155,100,10,10,33.219280948873624,0,0
"SELECT t0.id, MIN(t0.value) FROM small_table t0 WHERE t0.value IS NOT NULL GROUP BY t0.id HAVING COUNT(1) > 10 ORDER BY t0.value DESC ",1,0,1,0,1,2,1,1,0,0,0,0,0,0,133,100,10,1,0.0,0,1
"SELECT t0.payload, t4.ts FROM huge_events t0 RIGHT JOIN huge_events t1 ON t0.user_id = t1.user_id RIGHT JOIN huge_events t2 ON t0.user_id = t2.user_id RIGHT JOIN huge_events t3 ON t0.user_id = t3.user_id LEFT JOIN huge_events t4 ON t0.user_id = t4.user_id WHERE t0.user_id = 307 AND t4.event_id = 849 LIMIT 1000 ",1,4,1,0,0,0,0,0,1,0,0,0,0,0,311,50000000,625,625,5804.820237218405,0,1
"SELECT t0.id, t0.value, t0.ts FROM small_table t0 LIMIT 1000 ",1,0,0,0,0,0,0,0,1,0,0,0,0,0,60,100,100,100,664.3856189774724,0,0
"SELECT t0.value, t0.id, t0.ts, SUM(t0.ts) FROM small_table t0 WHERE t0.value IS NOT NULL AND t0.ts > '2021-01-01' GROUP BY t0.id ORDER BY t0.value DESC LIMIT 100 ",1,0,1,0,1,1,1,1,1,0,0,0,0,0,161,100,10,1,0.0,0,0
"SELECT t0.value, t0.ts, SUM(t0.value) FROM small_table t0 GROUP BY t0.id ",1,0,0,0,1,1,1,0,0,0,0,0,0,0,72,100,100,5,11.60964047443681,0,1
"SELECT t0.ts, t0.value, COUNT(t0.ts) FROM small_table t0 GROUP BY t0.value HAVING COUNT(1) > 10 LIMIT 1000 ",1,0,0,0,1,2,1,0,1,0,0,0,0,0,106,100,100,5,11.60964047443681,0,0
"SELECT t0.month, t0.is_holiday, t0.year, COUNT(t0.date) FROM dim_date t0 GROUP BY t0.is_holiday ORDER BY t0.year DESC LIMIT 100 ",1,0,0,0,1,1,1,1,1,0,0,0,0,0,127,3650,3650,182,1366.4186245161627,0,0
SELECT t0.id FROM small_table t0 ORDER BY t0.ts DESC ,1,0,0,0,0,0,0,1,0,0,0,0,0,0,52,100,100,100,664.3856189774724,0,0
"SELECT t2.price, t1.category, t0.user_id, MIN(t0.event_id) FROM clickstream t0 RIGHT JOIN products t1 ON t0.event_id = t1.product_id LEFT JOIN products t2 ON t0.event_id = t2.product_id GROUP BY t2.price LIMIT 1000 ",2,2,0,0,1,1,1,0,1,0,0,0,0,0,214,20000000,1000000,50000,780482.0237218406,0,2
"SELECT t0.month, t0.is_holiday, t0.date, t0.year, SUM(t0.year) FROM dim_date t0 GROUP BY t0.year HAVING COUNT(1) > 10 ORDER BY t0.month DESC LIMIT 10 ",1,0,0,0,1,2,1,1,1,0,0,0,0,0,149,3650,3650,182,1366.4186245161627,0,0
"SELECT t0.ts, t0.id, t1.value, MIN(t0.value) FROM small_table t0 INNER JOIN small_table t1 ON t0.id = t1.id WHERE t0.value IS NOT NULL AND t0.id IN (71,24) LIMIT 10 ",1,1,1,0,1,1,0,0,1,0,0,0,0,0,164,100,10,10,33.219280948873624,0,0
"SELECT t0.ts, t0.id, t0.value, MIN(t0.id) FROM small_table t0 WHERE t0.value IS NOT NULL AND t0.value IS NOT NULL GROUP BY t0.id LIMIT 10 ",1,0,1,0,1,1,1,0,1,0,0,0,0,0,137,100,10,1,0.0,0,0
SELECT t2.product_id FROM huge_events t0 LEFT JOIN products t1 ON t0.event_id = t1.product_id INNER JOIN products t2 ON t0.event_id = t2.product_id WHERE t0.ts BETWEEN '2020-01-01' AND '2022-12-31' AND t0.ts > '2021-01-01' AND t1.price > 232 LIMIT 100 ,2,2,3,0,0,0,0,0,1,0,0,0,0,0,251,50000000,250000,250000,4482892.142331043,0,1
SELECT t0.id FROM small_table t0 ORDER BY t0.value DESC LIMIT 100 ,1,0,0,0,0,0,0,1,1,0,0,0,0,0,65,100,100,100,664.3856189774724,0,0
SELECT t0.id FROM small_table t0 WHERE t0.value IS NOT NULL ,1,0,1,0,0,0,0,0,0,0,0,0,0,0,59,100,10,10,33.219280948873624,0,0
